protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow,service
tcp,175.103.46.158,50655.0,64.233.170.188,5228.0,established,speedtest.c,,OUT.bound,hpvroom
tcp,175.103.46.158,53634.0,184.25.236.178,443.0,syn-sent,,,OUT.bound,https
tcp,175.103.46.158,60405.0,92.223.85.121,80.0,established,,,OUT.bound,http
icmp,146.196.111.218,,74.125.68.101,,,,google.com,OUT.bound,
tcp,175.103.46.158,35420.0,31.13.75.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,157.240.217.61,443.0,175.103.46.158,33884.0,established,speedtest.c,,IN.bound,https
tcp,92.223.85.54,80.0,175.103.46.158,62734.0,established,,,IN.bound,http
udp,175.103.46.158,32861.0,51.81.245.139,25.0,,speedtest.c,,OUT.bound,smtp
tcp,175.103.46.158,64249.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,50504.0,104.22.21.162,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62439.0,34.107.238.235,443.0,,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,46338.0,43.133.45.194,799.0,established,speedtest.c,,OUT.bound,
udp,10.161.60.21,5678.0,255.255.255.255,5678.0,,speedtest.c,,broadcast,rrac
tcp,175.103.46.158,63621.0,34.151.192.19,5938.0,established,speedtest.c,,OUT.bound,
tcp,43.134.53.107,799.0,175.103.46.158,38304.0,established,,,IN.bound,
tcp,94.102.61.42,50613.0,175.103.46.158,23023.0,syn-sent,,,IN.bound,
tcp,175.103.46.158,49357.0,142.251.10.95,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,62398.0,13.89.179.10,443.0,established,,,OUT.bound,https
udp,175.103.46.158,62473.0,202.180.17.36,9136.0,,speedtest.c,,OUT.bound,
udp,175.103.46.158,62519.0,156.59.192.183,443.0,,speedtest.c,,OUT.bound,https
udp,175.103.46.158,47114.0,51.81.245.139,25.0,,speedtest.c,,OUT.bound,smtp
tcp,175.103.46.158,59388.0,13.248.244.92,80.0,established,,,OUT.bound,http
udp,175.103.46.158,53659.0,172.217.194.95,443.0,,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,52454.0,18.139.106.18,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,41342.0,31.13.68.61,5222.0,established,speedtest.c,,OUT.bound,xmpp-client
tcp,175.103.46.158,48426.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,61991.0,35.213.190.132,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,48698.0,43.134.53.107,800.0,established,speedtest.c,,OUT.bound,mdbs-daemon
tcp,175.103.46.158,52130.0,157.240.235.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,43.128.74.37,799.0,175.103.46.158,41266.0,established,speedtest.c,,IN.bound,
udp,175.103.46.158,62473.0,103.152.36.130,8552.0,,speedtest.c,,OUT.bound,
tcp,175.103.46.158,48714.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,52944.0,74.125.24.113,443.0,,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,50289.0,188.172.208.136,5938.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,59214.0,31.13.68.61,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62493.0,156.59.78.191,443.0,,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,63468.0,117.18.232.200,443.0,established,,,OUT.bound,https
icmp,188.42.84.152,,175.103.46.158,,,speedtest.c,,IN.bound,
tcp,175.103.46.158,65103.0,92.223.85.147,80.0,established,,,OUT.bound,http
tcp,175.103.46.158,54364.0,188.172.201.132,5938.0,established,speedtest.c,,OUT.bound,
udp,175.103.46.158,62473.0,202.180.17.36,9489.0,,speedtest.c,,OUT.bound,
tcp,175.103.46.158,65427.0,31.13.95.60,443.0,time-wait,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,45382.0,43.133.45.194,800.0,established,speedtest.c,,OUT.bound,mdbs-daemon
tcp,175.103.46.158,48202.0,104.21.2.38,443.0,established,speedtest.c,,OUT.bound,https
tcp,142.251.10.188,5228.0,175.103.46.158,51862.0,established,speedtest.c,,IN.bound,hpvroom
udp,175.103.46.158,49114.0,216.239.38.120,443.0,,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,5.181.178.48,8727.0,,speedtest.c,,OUT.bound,
tcp,175.103.46.158,61160.0,52.168.117.168,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,51646.0,52.184.214.53,443.0,established,,,OUT.bound,https
udp,175.103.46.158,62473.0,103.173.74.180,8945.0,,speedtest.c,,OUT.bound,
tcp,175.103.46.158,62522.0,210.210.145.9,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,53139.0,142.250.4.94,443.0,,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,53886.0,172.64.164.30,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,36412.0,142.251.10.100,443.0,time-wait,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,56963.0,142.251.10.95,443.0,established,speedtest.c,,OUT.bound,https
tcp,155.138.243.251,443.0,175.103.46.158,63376.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,54689.0,172.104.174.27,1194.0,established,speedtest.c,,OUT.bound,openvpn
tcp,43.133.45.194,799.0,175.103.46.158,45834.0,established,speedtest.c,,IN.bound,
tcp,175.103.46.158,56674.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,46834.0,43.134.120.219,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,51646.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,49696.0,103.115.98.3,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62465.0,71.18.255.172,9681.0,,speedtest.c,,OUT.bound,
tcp,43.133.45.194,799.0,175.103.46.158,45600.0,established,speedtest.c,,IN.bound,
tcp,175.103.46.158,62526.0,210.210.145.136,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,50218.0,52.178.17.233,443.0,established,,,OUT.bound,https
tcp,175.103.46.158,49517.0,20.198.119.143,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,103.149.176.70,8845.0,,speedtest.c,,OUT.bound,
tcp,175.103.46.158,57951.0,172.253.118.94,80.0,close,speedtest.c,,OUT.bound,http
udp,175.103.46.158,62473.0,206.84.112.27,9287.0,,speedtest.c,,OUT.bound,cumulus
tcp,175.103.46.158,63059.0,74.125.200.188,5228.0,established,,,OUT.bound,hpvroom
tcp,175.103.46.158,52605.0,143.244.33.70,80.0,established,,,OUT.bound,http
udp,175.103.46.158,62473.0,5.181.178.48,8533.0,,speedtest.c,,OUT.bound,
tcp,43.134.120.219,799.0,175.103.46.158,45892.0,established,speedtest.c,,IN.bound,
tcp,175.103.46.158,46916.0,43.134.120.219,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,57728.0,74.125.130.94,80.0,established,speedtest.c,,OUT.bound,http
udp,175.103.46.158,62330.0,210.210.145.73,443.0,,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,103.152.36.130,9421.0,,speedtest.c,,OUT.bound,
tcp,175.103.46.158,63652.0,34.84.242.117,5938.0,established,speedtest.c,,OUT.bound,
tcp,43.134.120.219,799.0,175.103.46.158,46628.0,established,,,IN.bound,
tcp,43.128.74.37,799.0,175.103.46.158,41514.0,established,speedtest.c,,IN.bound,
udp,175.103.46.158,57855.0,157.240.235.60,443.0,,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,48204.0,104.21.2.38,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,5678.0,192.168.121.1,53.0,,speedtest.c,,local,domain
tcp,175.103.46.158,60850.0,157.240.235.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,43.133.45.194,799.0,175.103.46.158,45870.0,established,,,IN.bound,
udp,175.103.46.158,53070.0,216.239.38.120,443.0,,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,45998.0,188.42.124.132,443.0,time-wait,speedtest.c,,OUT.bound,https
udp,175.103.46.158,63244.0,142.251.12.136,443.0,,speedtest.c,,OUT.bound,https
tcp,43.134.53.107,799.0,175.103.46.158,38898.0,established,speedtest.c,,IN.bound,
tcp,175.103.46.158,49714.0,149.154.175.53,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,65143.0,213.227.167.133,5938.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,38964.0,43.134.53.107,799.0,established,speedtest.c,,OUT.bound,
tcp,175.103.46.158,35424.0,31.13.75.61,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,202.180.17.36,8889.0,,speedtest.c,,OUT.bound,ddi-tcp-2
tcp,175.103.46.158,61948.0,31.13.95.9,443.0,established,speedtest.c,,OUT.bound,https
tcp,43.128.74.37,799.0,175.103.46.158,41742.0,established,speedtest.c,,IN.bound,
tcp,175.103.46.158,62292.0,91.108.56.139,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,103.149.176.70,9369.0,,speedtest.c,,OUT.bound,
tcp,43.134.120.219,799.0,175.103.46.158,46334.0,established,speedtest.c,,IN.bound,
udp,175.103.46.158,123.0,103.134.77.146,123.0,,speedtest.c,,OUT.bound,ntp
tcp,175.103.46.158,50749.0,91.108.56.100,80.0,established,speedtest.c,,OUT.bound,http
tcp,43.134.53.107,799.0,175.103.46.158,38744.0,established,speedtest.c,,IN.bound,
udp,175.103.46.158,123.0,36.91.114.83,123.0,,speedtest.c,,OUT.bound,ntp
udp,175.103.46.158,62491.0,5.181.178.48,9049.0,,speedtest.c,,OUT.bound,
tcp,175.103.46.158,52692.0,20.198.119.84,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,103.173.74.180,9361.0,,speedtest.c,,OUT.bound,
tcp,175.103.46.158,51675.0,20.189.173.15,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,50658.0,101.32.248.90,799.0,established,speedtest.c,,OUT.bound,
tcp,18.163.242.58,23008.0,175.103.46.158,49458.0,established,speedtest.c,,IN.bound,
tcp,175.103.46.158,48338.0,157.240.7.53,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,202.180.17.36,9303.0,,speedtest.c,,OUT.bound,
udp,175.103.46.158,59045.0,103.134.77.146,123.0,,speedtest.c,,OUT.bound,ntp
udp,175.103.46.158,62473.0,103.149.176.70,8571.0,,speedtest.c,,OUT.bound,
tcp,175.103.46.158,64123.0,74.125.200.188,5228.0,established,,,OUT.bound,hpvroom
udp,175.103.46.158,50417.0,74.125.68.84,443.0,,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,55738.0,157.240.217.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,50719.0,91.108.56.100,80.0,established,speedtest.c,,OUT.bound,http
udp,175.103.46.158,62473.0,206.84.112.27,8991.0,,speedtest.c,,OUT.bound,https-wmap
tcp,43.206.188.149,443.0,175.103.46.158,60533.0,established,speedtest.c,,IN.bound,https
tcp,43.128.74.37,799.0,175.103.46.158,42492.0,established,speedtest.c,,IN.bound,
tcp,175.103.46.158,50622.0,91.92.248.9,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,49416.0,20.198.118.190,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62520.0,156.59.192.176,443.0,,speedtest.c,,OUT.bound,https
tcp,167.94.138.156,51144.0,175.103.46.156,13451.0,syn-sent,,,IN.bound,
icmp,188.42.84.150,,175.103.46.158,,,speedtest.c,,IN.bound,
udp,175.103.46.158,62491.0,5.181.178.48,9055.0,,speedtest.c,,OUT.bound,
tcp,175.103.46.158,65402.0,52.184.217.37,443.0,established,,,OUT.bound,https
tcp,175.103.46.158,45654.0,157.240.199.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,43.134.53.107,799.0,175.103.46.158,38470.0,established,speedtest.c,,IN.bound,
tcp,74.125.200.188,5228.0,175.103.46.158,61850.0,established,speedtest.c,,IN.bound,hpvroom
tcp,175.103.46.158,41282.0,74.125.24.95,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,5.181.178.48,8651.0,,speedtest.c,,OUT.bound,
tcp,64.176.80.9,443.0,175.103.46.158,63375.0,established,speedtest.c,,IN.bound,https
udp,175.103.46.158,62486.0,103.160.155.89,443.0,,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,206.84.112.27,8595.0,,speedtest.c,,OUT.bound,
udp,175.103.46.158,62473.0,103.149.176.70,8574.0,,speedtest.c,,OUT.bound,
udp,175.103.46.158,62473.0,5.181.178.48,9402.0,,speedtest.c,,OUT.bound,sec-pc2fax-srv
tcp,175.103.46.158,50942.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,53952.0,142.251.175.95,443.0,,speedtest.c,,OUT.bound,https
udp,10.20.30.162,55995.0,255.255.255.255,10002.0,,speedtest.c,,broadcast,
tcp,175.103.46.158,62516.0,210.210.145.138,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,55665.0,142.251.10.95,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,206.84.112.27,8969.0,,speedtest.c,,OUT.bound,
tcp,43.133.45.194,799.0,175.103.46.158,45506.0,established,,,IN.bound,
tcp,175.103.46.158,63190.0,20.44.10.122,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,50502.0,104.22.21.162,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,35782.0,172.67.70.70,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,62473.0,103.152.36.130,9277.0,,speedtest.c,,OUT.bound,traingpsdata
tcp,175.103.46.158,51674.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound,https
udp,175.103.46.158,59903.0,51.81.245.139,25.0,,speedtest.c,,OUT.bound,smtp
tcp,175.103.46.158,50755.0,91.108.56.100,80.0,established,speedtest.c,,OUT.bound,http
tcp,43.128.74.37,799.0,175.103.46.158,41534.0,established,speedtest.c,,IN.bound,
udp,175.103.46.158,59045.0,114.30.89.30,123.0,,speedtest.c,,OUT.bound,ntp
udp,175.103.46.158,62473.0,103.149.176.70,9488.0,,speedtest.c,,OUT.bound,
tcp,15.197.193.114,443.0,175.103.46.158,63368.0,established,speedtest.c,,IN.bound,https
tcp,175.103.46.158,62418.0,108.177.122.94,443.0,established,,,OUT.bound,https
icmp,175.103.46.158,,175.103.46.157,,,speedtest.c,,local,
udp,10.20.30.114,48102.0,255.255.255.255,10002.0,,speedtest.c,,broadcast,
udp,175.103.46.158,62206.0,34.111.101.25,443.0,,speedtest.c,,OUT.bound,https
udp,175.103.46.158,61655.0,74.125.24.94,443.0,,speedtest.c,,OUT.bound,https
tcp,24.199.86.58,443.0,175.103.46.158,63377.0,established,speedtest.c,,IN.bound,https
tcp,43.133.45.194,799.0,175.103.46.158,45806.0,established,speedtest.c,,IN.bound,
udp,175.103.46.158,53429.0,31.13.95.60,443.0,,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,51637.0,20.50.73.13,443.0,established,,,OUT.bound,https
tcp,175.103.46.158,56528.0,172.64.164.30,80.0,established,,,OUT.bound,http
tcp,175.103.46.158,62506.0,36.91.254.100,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,62327.0,130.44.212.235,443.0,established,speedtest.c,,OUT.bound,https
tcp,175.103.46.158,51254.0,157.240.211.61,443.0,established,speedtest.c,,OUT.bound,https
tcp,3.216.157.50,7010.0,175.103.46.158,63331.0,established,speedtest.c,,IN.bound,ups-onlinet
tcp,175.103.46.158,49535.0,20.198.119.84,443.0,established,,,OUT.bound,https
tcp,43.134.53.107,799.0,175.103.46.158,38438.0,established,speedtest.c,,IN.bound,
