.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*405D,tcp,119.110.75.198:57262,182.23.50.233:443,182.23.50.233:443,119.110.75.198:57262,,established,,1d4m24s,LOKAL.c,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4069,tcp,119.110.75.198:51810,157.240.208.60:443,157.240.208.60:443,119.110.75.198:51810,,established,,23h59m58s,LOKAL.c,5,447,0,0,5,395,0,0,320,1304,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*406B,udp,119.110.75.198:50656,103.134.189.147:443,103.134.189.147:443,119.110.75.198:50656,,,,2m57s,INTL.c,30,3411,0,0,168,213917,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4081,udp,195.123.221.1:37139,119.110.75.198:50631,119.110.75.198:50631,195.123.221.1:37139,,,,2m59s,INTL.c,330,86554,0,0,406,253130,0,0,82736,198520,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4093,tcp,119.110.75.198:57261,182.23.50.233:443,182.23.50.233:443,119.110.75.198:57261,,established,,1d4m24s,LOKAL.c,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*40E5,icmp,175.103.43.90,119.110.75.198,119.110.75.198,175.103.43.90,,,,9s,,25,2300,0,0,15,1380,0,0,2208,1472,False,True,False,True,False,False,False,False,0,8,1,2023-11-20 09:15:15 WIB
*4119,icmp,119.110.66.86,199.181.132.250,199.181.132.250,119.110.66.86,,,,4s,,4,224,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,8,6305,2023-11-20 09:15:15 WIB
*415E,tcp,119.110.75.198:57231,182.23.50.233:443,182.23.50.233:443,119.110.75.198:57231,,established,,23h59m51s,LOKAL.c,2,1092,0,0,3,597,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*41E8,tcp,119.110.75.198:51245,104.21.28.80:443,104.21.28.80:443,119.110.75.198:51245,,established,,23h59m57s,INTL.c,11,1423,0,0,12,6719,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*41EC,tcp,119.110.75.198:57272,182.23.50.233:443,182.23.50.233:443,119.110.75.198:57272,,established,,23h59m42s,LOKAL.c,4,740,0,0,4,324,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*41EF,icmp,119.110.75.197,119.110.75.198,119.110.75.198,119.110.75.197,,,,3s,,1,56,0,0,1,56,0,0,0,0,False,True,False,True,False,False,False,False,0,8,6305,2023-11-20 09:15:15 WIB
*41F0,udp,119.110.75.198:35686,34.111.174.196:443,34.111.174.196:443,119.110.75.198:35686,,,,2m57s,INTL.c,32,11061,0,0,34,5738,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*41F5,tcp,175.103.43.90:50590,119.110.66.86:899,119.110.66.86:899,175.103.43.90:50590,,established,,4m59s,,151,12060,0,0,193,208898,0,0,6496,129616,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*41F9,tcp,119.110.75.198:51268,125.209.226.33:443,125.209.226.33:443,119.110.75.198:51268,,established,,23h59m45s,INTL.c,18,5214,0,0,14,9056,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*41FA,tcp,119.110.75.198:51248,34.120.241.214:443,34.120.241.214:443,119.110.75.198:51248,,established,,23h59m59s,INTL.c,11,1398,0,0,14,6550,0,0,320,5408,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*41FD,tcp,119.110.75.198:51198,182.23.50.233:443,182.23.50.233:443,119.110.75.198:51198,,established,,23h59m58s,LOKAL.c,16,8936,0,0,13,4029,0,0,18208,8152,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*41FF,tcp,157.240.208.61:443,119.110.75.198:39370,119.110.75.198:39370,157.240.208.61:443,,established,,23h59m47s,LOKAL.c,4,345,0,0,4,277,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4200,tcp,119.110.75.198:38366,103.143.2.221:1197,103.143.2.221:1197,119.110.75.198:38366,,established,,23h59m55s,LOKAL.c,64,13685,0,0,70,17505,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4201,udp,119.110.75.198:58498,157.240.208.60:443,157.240.208.60:443,119.110.75.198:58498,,,,2m44s,LOKAL.c,8,2238,0,0,12,7093,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4202,tcp,185.162.130.54:88,119.110.75.198:56171,119.110.75.198:56171,185.162.130.54:88,,established,,23h59m58s,,10,11790,0,0,0,0,0,0,9432,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4204,tcp,119.110.75.198:51270,23.50.117.218:443,23.50.117.218:443,119.110.75.198:51270,,established,,23h59m49s,LOKAL.c,7,809,0,0,6,5378,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4205,tcp,119.110.75.198:33280,163.181.100.238:443,163.181.100.238:443,119.110.75.198:33280,,established,,23h59m59s,LOKAL.c,1775,87001,0,0,4417,6598903,0,0,17664,1392000,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4206,tcp,119.110.75.198:37484,31.13.68.61:5222,31.13.68.61:5222,119.110.75.198:37484,,established,,23h59m59s,LOKAL.c,29,4298,0,0,34,3143,0,0,8024,4568,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4208,tcp,119.110.75.198:51271,40.126.35.18:443,40.126.35.18:443,119.110.75.198:51271,,time-wait,,0s,LOKAL.c,21,4227,0,0,16,13610,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4209,tcp,119.110.75.198:41278,142.251.10.100:443,142.251.10.100:443,119.110.75.198:41278,,established,,1d4m24s,LOKAL.c,1,52,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*420A,tcp,185.162.130.32:88,119.110.75.198:56056,119.110.75.198:56056,185.162.130.32:88,,last-ack,,8s,,10,418,0,0,0,0,0,0,336,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*420B,tcp,119.110.75.198:50692,157.240.208.61:443,157.240.208.61:443,119.110.75.198:50692,,established,,23h59m46s,LOKAL.c,20,2300,0,0,24,4213,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*420D,tcp,64.233.170.188:5228,119.110.75.198:32874,119.110.75.198:32874,64.233.170.188:5228,,established,,23h59m44s,LOKAL.c,1,414,0,0,1,52,0,0,0,0,False,True,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*420E,tcp,51.77.90.246:8080,119.110.75.198:63995,119.110.75.198:63995,51.77.90.246:8080,,established,,23h59m59s,INTL.c,55,34970,0,0,59,16164,0,0,53456,15568,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*420F,tcp,185.162.130.13:88,119.110.75.198:56057,119.110.75.198:56057,185.162.130.13:88,,last-ack,,9s,,11,460,0,0,0,0,0,0,336,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4213,udp,119.110.75.198:37058,71.18.36.225:443,71.18.36.225:443,119.110.75.198:37058,,,,2m45s,LOKAL.c,3,163,0,0,2,118,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4215,tcp,103.134.189.147:443,119.110.75.198:44126,119.110.75.198:44126,103.134.189.147:443,,established,,1d4m24s,,1,52,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4216,tcp,119.110.75.198:51232,74.125.130.94:443,74.125.130.94:443,119.110.75.198:51232,,established,,23h59m45s,LOKAL.c,1,41,0,0,1,52,0,0,0,0,False,True,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4217,tcp,163.70.153.34:443,119.110.75.198:39100,119.110.75.198:39100,163.70.153.34:443,,fin-wait,,9s,,26,2526,0,0,0,0,0,0,1568,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4219,tcp,119.110.75.198:50895,163.70.141.37:443,163.70.141.37:443,119.110.75.198:50895,,established,,23h59m59s,LOKAL.c,47,14216,0,0,42,37040,0,0,11136,46624,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*421C,tcp,163.181.100.237:443,119.110.75.198:59165,119.110.75.198:59165,163.181.100.237:443,,last-ack,,8s,,9,528,0,0,0,0,0,0,512,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*421F,tcp,163.181.100.237:443,119.110.75.198:59164,119.110.75.198:59164,163.181.100.237:443,,last-ack,,7s,,7,400,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4224,udp,119.110.75.198:65383,148.251.237.81:39871,148.251.237.81:39871,119.110.75.198:65383,,,,2m59s,INTL.c,211,143239,0,0,156,33672,0,0,38728,6856,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4227,tcp,157.240.208.61:443,119.110.75.198:40680,119.110.75.198:40680,157.240.208.61:443,,established,,23h59m54s,LOKAL.c,14,2702,0,0,14,1002,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4228,tcp,134.119.183.60:80,119.110.75.198:62409,119.110.75.198:62409,134.119.183.60:80,,established,,23h59m46s,INTL.c,1,58,0,0,1,40,0,0,0,0,False,True,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4229,tcp,119.110.75.198:51111,157.240.208.60:443,157.240.208.60:443,119.110.75.198:51111,,established,,23h59m47s,LOKAL.c,2,150,0,0,2,152,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*422B,tcp,119.110.75.198:51274,40.99.10.34:993,40.99.10.34:993,119.110.75.198:51274,,time-wait,,7s,INTL.c,18,1351,0,0,14,6544,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*422C,tcp,119.110.75.198:54415,182.23.50.233:443,182.23.50.233:443,119.110.75.198:54415,,established,,4m59s,LOKAL.c,7,1906,0,0,16,16525,0,0,328,416,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*422E,tcp,119.110.75.198:63996,185.244.24.41:8443,185.244.24.41:8443,119.110.75.198:63996,,established,,23h59m56s,INTL.c,69,20786,0,0,66,42466,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*422F,tcp,119.110.75.198:46650,8.222.151.246:31006,8.222.151.246:31006,119.110.75.198:46650,,established,,23h59m56s,INTL.c,3,430,0,0,3,158,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4233,tcp,119.110.75.198:64870,182.23.50.233:443,182.23.50.233:443,119.110.75.198:64870,,established,,23h59m52s,LOKAL.c,3,1082,0,0,3,644,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4239,tcp,119.110.75.198:47906,151.101.198.73:443,151.101.198.73:443,119.110.75.198:47906,,established,,23h59m47s,INTL.c,2,143,0,0,2,143,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*423E,tcp,130.44.212.234:443,119.110.75.198:59135,119.110.75.198:59135,130.44.212.234:443,,established,,23h59m59s,,13,988,0,0,0,0,0,0,608,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*423F,tcp,17.253.61.203:443,119.110.75.198:60945,119.110.75.198:60945,17.253.61.203:443,,established,,1d4m24s,,1,1374,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4241,tcp,130.44.212.77:443,119.110.75.198:59163,119.110.75.198:59163,130.44.212.77:443,,established,,1d4m24s,,1,102,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4242,tcp,119.110.75.198:51275,104.18.32.167:443,104.18.32.167:443,119.110.75.198:51275,,time-wait,,0s,LOKAL.c,14,2066,0,0,12,4093,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*4246,icmp,122.144.3.5,119.110.66.86,119.110.66.86,122.144.3.5,,,,8s,,3,180,0,0,3,180,0,0,480,480,False,True,False,True,False,False,False,False,0,8,555,2023-11-20 09:15:15 WIB
*424A,tcp,182.23.50.233:443,119.110.75.198:60916,119.110.75.198:60916,182.23.50.233:443,,established,,23h59m58s,LOKAL.c,3,669,0,0,2,901,0,0,4936,6792,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*424C,tcp,119.110.75.198:53206,157.240.13.55:80,157.240.13.55:80,119.110.75.198:53206,,established,,23h59m58s,LOKAL.c,15,1183,0,0,15,1975,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*424D,tcp,119.110.75.198:51231,104.21.28.80:443,104.21.28.80:443,119.110.75.198:51231,,established,,23h59m49s,INTL.c,1,41,0,0,1,52,0,0,0,0,False,True,False,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
*424F,tcp,119.110.75.198:51195,173.232.194.21:8443,173.232.194.21:8443,119.110.75.198:51195,,established,,23h59m57s,INTL.c,2,1152,0,0,2,80,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-20 09:15:15 WIB
