protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
tcp,13.13.13.2,63584.0,103.30.246.172,1433.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,43.250.156.128,6526.0,,INTL.c,,OUT.bound
udp,13.13.13.2,25409.0,182.178.68.222,21691.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,49387.0,142.251.10.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,48144.0,157.240.208.3,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,38414.0,188.172.198.143,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,25409.0,193.33.230.54,28154.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,49181.0,34.141.12.164,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,65088.0,103.107.198.66,443.0,established,INTL.c,,OUT.bound
tcp,150.242.182.187,80.0,175.103.46.90,37456.0,established,,,Other
tcp,192.168.50.6,51665.0,144.195.96.115,443.0,established,,,OUT.bound
udp,13.13.13.2,25409.0,178.248.114.13,47258.0,,INTL.c,,OUT.bound
udp,45.155.91.237,5113.0,175.103.46.89,5060.0,,,,Other
udp,13.13.13.2,25409.0,95.25.35.139,60433.0,,INTL.c,,OUT.bound
udp,13.13.13.2,25409.0,61.1.225.174,16689.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,49675.0,23.106.252.75,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,25409.0,103.215.224.145,14433.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,65465.0,157.240.217.17,443.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,62327.0,103.30.245.99,1433.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,51413.0,74.125.130.188,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,5.130.88.118,30232.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,49180.0,142.251.12.188,5228.0,established,LOKAL.c,,OUT.bound
tcp,13.13.13.2,50115.0,20.198.119.84,443.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,25409.0,103.104.49.129,25639.0,,INTL.c,,OUT.bound
tcp,185.224.128.184,4157.0,175.103.46.91,80.0,established,,,Other
tcp,13.13.13.2,52882.0,31.13.95.34,443.0,established,LOKAL.c,,OUT.bound
gre,125.164.8.95,,175.103.46.94,,,LOKAL.c,,Other
tcp,13.13.13.2,56222.0,23.108.101.65,443.0,established,INTL.c,,OUT.bound
tcp,13.13.13.2,56223.0,172.253.118.188,443.0,established,LOKAL.c,,OUT.bound
udp,13.13.13.2,25409.0,180.252.253.172,63594.0,,LOKAL.c,,OUT.bound
tcp,13.13.13.2,60507.0,23.106.252.102,80.0,established,INTL.c,,OUT.bound
udp,13.13.13.2,25409.0,176.215.84.34,10617.0,,INTL.c,,OUT.bound
tcp,13.13.13.2,57673.0,34.36.232.77,443.0,established,INTL.c,,OUT.bound
