protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
udp,175.103.46.158,5678.0,192.168.124.1,53.0,,speedtest.c,,local
icmp,175.103.43.90,,175.103.46.158,,,speedtest.c,,IN.bound
tcp,43.134.120.219,799.0,175.103.46.158,55822.0,established,speedtest.c,,IN.bound
tcp,43.133.45.194,799.0,175.103.46.158,51290.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,51229.0,23.216.158.10,80.0,time-wait,speedtest.c,,OUT.bound
tcp,175.103.46.158,60307.0,103.66.70.62,80.0,established,speedtest.c,,OUT.bound
tcp,146.196.111.218,899.0,175.103.43.90,58705.0,established,,,OUT.bound
tcp,175.103.46.158,62312.0,157.240.217.60,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,59163.0,23.216.158.19,80.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,60308.0,103.66.70.62,80.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,5678.0,192.168.1.1,53.0,,speedtest.c,,local
udp,175.103.46.158,5678.0,192.168.122.1,53.0,,speedtest.c,,local
udp,175.103.46.158,5678.0,192.168.121.1,53.0,,speedtest.c,,local
tcp,175.103.46.158,48316.0,43.133.45.194,800.0,established,speedtest.c,,OUT.bound
tcp,54.255.247.221,13501.0,175.103.46.158,33502.0,established,,,IN.bound
tcp,175.103.46.158,44290.0,13.228.104.163,8084.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,49835.0,103.107.198.18,443.0,established,,,OUT.bound
tcp,175.103.46.158,64335.0,34.208.203.4,8883.0,established,speedtest.c,,OUT.bound
tcp,43.134.120.219,799.0,175.103.46.158,54828.0,established,speedtest.c,,IN.bound
tcp,175.103.46.158,58157.0,209.58.183.231,6568.0,established,,,OUT.bound
tcp,175.103.46.158,49535.0,20.198.119.143,443.0,established,,,OUT.bound
tcp,175.103.46.158,40162.0,43.133.45.194,800.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,54578.0,52.184.212.181,443.0,established,speedtest.c,,OUT.bound
tcp,175.103.46.158,57879.0,184.25.236.160,443.0,established,speedtest.c,,OUT.bound
tcp,45.89.228.144,443.0,175.103.46.158,63794.0,established,speedtest.c,,IN.bound
tcp,54.255.247.221,13501.0,175.103.46.158,36164.0,established,,,IN.bound
tcp,175.103.46.158,44530.0,43.128.118.190,800.0,established,speedtest.c,,OUT.bound
udp,175.103.46.158,57428.0,64.233.170.95,443.0,,speedtest.c,,OUT.bound
tcp,175.103.46.158,60017.0,92.223.85.121,443.0,established,,,OUT.bound
