.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*1C0DB,udp,175.103.46.158:5678,192.168.124.1:53,192.168.124.1:53,175.103.46.158:5678,,,,8s,speedtest.c,33,2112,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C0E6,icmp,175.103.43.90,175.103.46.158,175.103.46.158,175.103.43.90,,,,9s,speedtest.c,65,5980,0,0,33,3036,0,0,1472,736,False,True,False,True,False,False,False,False,0,8,3,2023-11-29 10:28:36 WIB
*1C0EA,tcp,43.134.120.219:799,175.103.46.158:55822,175.103.46.158:55822,43.134.120.219:799,,established,,23h59m47s,speedtest.c,4,240,0,0,4,250,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C15A,tcp,43.133.45.194:799,175.103.46.158:51290,175.103.46.158:51290,43.133.45.194:799,,established,,23h59m59s,speedtest.c,16,1296,0,0,16,1619,0,0,1288,1296,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C724,tcp,175.103.46.158:51229,23.216.158.10:80,23.216.158.10:80,175.103.46.158:51229,,time-wait,,4s,speedtest.c,387,25344,0,0,466,653014,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C936,tcp,175.103.46.158:60307,103.66.70.62:80,103.66.70.62:80,175.103.46.158:60307,,established,,4m58s,speedtest.c,146,7640,0,0,204,295800,0,0,4160,139200,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C942,tcp,146.196.111.218:899,175.103.43.90:58705,175.103.43.90:58705,146.196.111.218:899,,established,,23h59m59s,,505,628960,0,0,320,25068,0,0,13808,4704,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C943,tcp,175.103.46.158:62312,157.240.217.60:443,157.240.217.60:443,175.103.46.158:62312,,established,,23h59m30s,speedtest.c,15,1852,0,0,13,5753,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C945,tcp,175.103.46.158:59163,23.216.158.19:80,23.216.158.19:80,175.103.46.158:59163,,established,,4m59s,speedtest.c,395,40184,0,0,594,772231,0,0,12088,234168,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C947,tcp,175.103.46.158:60308,103.66.70.62:80,103.66.70.62:80,175.103.46.158:60308,,established,,23h59m59s,speedtest.c,268,14510,0,0,435,627672,0,0,2496,139200,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C948,udp,175.103.46.158:5678,192.168.1.1:53,192.168.1.1:53,175.103.46.158:5678,,,,8s,speedtest.c,33,2112,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C949,udp,175.103.46.158:5678,192.168.122.1:53,192.168.122.1:53,175.103.46.158:5678,,,,8s,speedtest.c,33,2112,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C94D,udp,175.103.46.158:5678,192.168.121.1:53,192.168.121.1:53,175.103.46.158:5678,,,,8s,speedtest.c,33,2112,0,0,0,0,0,0,1024,0,False,False,False,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C94E,tcp,175.103.46.158:48316,43.133.45.194:800,43.133.45.194:800,175.103.46.158:48316,,established,,23h59m58s,speedtest.c,7,980,0,0,7,364,0,0,1120,416,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C950,tcp,54.255.247.221:13501,175.103.46.158:33502,175.103.46.158:33502,54.255.247.221:13501,,established,,23h59m58s,,7,371,0,0,7,364,0,0,424,416,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C951,tcp,175.103.46.158:44290,13.228.104.163:8084,13.228.104.163:8084,175.103.46.158:44290,,established,,23h59m58s,speedtest.c,7,1207,0,0,4,454,0,0,3080,1072,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C954,tcp,175.103.46.158:49835,103.107.198.18:443,103.107.198.18:443,175.103.46.158:49835,,established,,23h59m58s,,7,287,0,0,7,364,0,0,328,416,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C956,tcp,175.103.46.158:64335,34.208.203.4:8883,34.208.203.4:8883,175.103.46.158:64335,,established,,23h59m59s,speedtest.c,4,222,0,0,2,142,0,0,888,568,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C958,tcp,43.134.120.219:799,175.103.46.158:54828,175.103.46.158:54828,43.134.120.219:799,,established,,23h59m48s,speedtest.c,4,240,0,0,4,251,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
*1C959,tcp,175.103.46.158:58157,209.58.183.231:6568,209.58.183.231:6568,175.103.46.158:58157,,established,,23h59m50s,,3,123,0,0,3,156,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-29 10:28:36 WIB
