protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark
tcp,175.103.46.158,45966,43.134.53.107,800,established,speedtest.c
tcp,43.134.53.107,799,172.31.254.2,42212,established,
tcp,175.103.46.158,49982,143.244.33.102,6568,established,speedtest.c
tcp,175.103.46.158,58970,20.198.119.143,443,established,speedtest.c
tcp,175.103.46.158,39494,157.240.7.53,443,established,speedtest.c
tcp,175.103.46.158,49971,103.126.10.171,443,established,
tcp,175.103.46.158,49158,23.38.195.73,80,established,
tcp,74.125.24.132,443,175.103.46.158,52950,established,speedtest.c
tcp,31.13.68.61,443,175.103.46.158,47980,established,
tcp,175.103.46.158,44340,101.32.248.90,799,established,speedtest.c
tcp,175.103.46.158,49513,36.67.140.135,443,established,speedtest.c
tcp,175.103.46.158,60564,144.208.224.168,5938,established,speedtest.c
tcp,175.103.46.158,49740,157.240.217.60,443,established,speedtest.c
tcp,185.224.128.184,1149,175.103.46.157,80,established,speedtest.c
tcp,175.103.46.158,49806,74.125.24.95,443,established,speedtest.c
tcp,45.152.188.226,443,175.103.46.158,63560,established,speedtest.c
tcp,175.103.46.158,49948,74.125.68.95,443,established,speedtest.c
tcp,175.103.46.158,64544,3.217.12.237,7010,established,speedtest.c
tcp,175.103.46.158,49893,23.54.81.105,80,established,
tcp,157.240.7.54,443,175.103.46.158,53805,established,speedtest.c
tcp,175.103.46.158,44570,43.133.45.194,799,established,speedtest.c
tcp,185.224.128.184,32073,175.103.46.157,80,established,speedtest.c
tcp,175.103.46.158,63907,52.109.52.131,443,time-wait,speedtest.c
tcp,175.103.46.158,48036,43.134.53.107,799,established,speedtest.c
tcp,175.103.46.158,51914,184.25.236.145,443,close-wait,speedtest.c
tcp,175.103.46.158,63912,52.109.124.190,443,time-wait,speedtest.c
tcp,157.240.235.61,5222,175.103.46.158,41068,established,
tcp,175.103.46.158,49845,103.126.10.171,443,established,
tcp,157.240.15.60,443,175.103.46.158,54525,established,speedtest.c
tcp,185.224.128.184,6491,175.103.46.159,80,established,speedtest.c
tcp,175.103.46.158,44558,101.32.248.90,799,established,speedtest.c
tcp,175.103.46.158,33632,23.205.70.171,443,established,speedtest.c
tcp,175.103.46.158,60788,43.133.45.194,800,established,speedtest.c
udp,175.103.46.158,62198,31.13.95.60,443,,speedtest.c
tcp,195.85.201.201,30120,175.103.46.156,1135,established,
tcp,175.103.46.158,51202,172.64.200.36,443,established,speedtest.c
tcp,175.103.46.158,34204,47.246.167.207,443,time-wait,speedtest.c
tcp,157.240.218.60,443,175.103.46.158,65009,established,speedtest.c
tcp,175.103.46.158,49409,20.198.119.143,443,established,speedtest.c
tcp,175.103.46.158,50030,34.213.136.170,8883,established,speedtest.c
udp,10.20.30.27,36358,255.255.255.255,10002,,speedtest.c
tcp,175.103.46.158,35796,43.133.45.194,799,established,speedtest.c
udp,175.103.46.158,58159,74.125.12.137,443,,speedtest.c
tcp,175.103.46.158,54253,118.98.113.250,443,established,
tcp,175.103.46.158,47786,142.251.10.188,5228,established,speedtest.c
tcp,175.103.46.158,51905,204.79.197.203,443,established,speedtest.c
tcp,175.103.46.158,37410,172.67.9.40,443,established,speedtest.c
tcp,157.240.7.53,443,175.103.46.158,46562,established,
tcp,175.103.46.158,57246,20.198.118.190,443,established,speedtest.c
tcp,175.103.46.158,51870,157.240.199.61,443,established,speedtest.c
udp,175.103.46.158,60428,74.125.24.101,443,,speedtest.c
tcp,34.200.158.177,443,175.103.46.158,62354,established,speedtest.c
tcp,175.103.46.158,49805,103.126.10.171,443,established,
tcp,175.103.46.158,54082,43.134.53.107,799,established,speedtest.c
tcp,175.103.46.158,47097,129.226.103.123,443,time-wait,speedtest.c
tcp,23.216.158.194,443,175.103.46.158,62467,established,speedtest.c
tcp,175.103.46.158,38172,157.240.211.61,443,established,speedtest.c
tcp,175.103.46.158,46572,142.250.4.188,5228,established,speedtest.c
tcp,175.103.46.158,49392,36.67.140.135,443,time-wait,speedtest.c
tcp,35.186.203.63,443,175.103.46.158,37880,established,speedtest.c
tcp,175.103.46.158,49937,103.126.10.171,443,established,
tcp,175.103.46.158,63950,172.253.118.188,5228,established,speedtest.c
udp,175.103.46.158,55592,172.217.194.95,443,,speedtest.c
tcp,185.224.128.184,23605,146.196.111.218,80,established,speedtest.c
tcp,175.103.46.158,49225,36.89.220.90,80,established,
tcp,175.103.46.158,56636,129.226.103.123,443,time-wait,speedtest.c
tcp,157.240.15.60,443,175.103.46.158,50901,established,speedtest.c
tcp,175.103.46.158,52447,118.98.113.139,80,established,speedtest.c
tcp,143.42.76.52,4001,175.103.46.158,41774,established,
tcp,195.85.201.201,30120,175.103.46.159,31327,established,
tcp,175.103.46.158,50072,184.25.236.235,80,established,speedtest.c
tcp,175.103.46.158,61665,74.125.68.95,443,established,speedtest.c
tcp,175.103.46.158,49353,118.97.159.26,80,established,
tcp,175.103.46.158,43410,142.250.190.3,443,established,speedtest.c
tcp,175.103.46.158,54174,43.134.53.107,799,established,speedtest.c
tcp,157.240.13.54,443,175.103.46.158,57983,established,speedtest.c
tcp,175.103.46.158,63885,118.98.113.139,80,established,speedtest.c
tcp,175.103.46.158,48208,52.41.157.130,443,established,speedtest.c
tcp,74.125.200.188,5228,175.103.46.158,62967,established,speedtest.c
tcp,175.103.46.158,53399,52.208.224.152,8883,established,speedtest.c
tcp,31.13.68.60,443,175.103.46.158,60231,established,speedtest.c
tcp,143.42.76.52,4001,175.103.46.158,50420,established,
udp,205.210.31.196,50277,175.103.46.159,5060,,speedtest.c
tcp,64.233.170.188,5228,175.103.46.158,62287,established,speedtest.c
tcp,157.240.7.54,443,175.103.46.158,54082,established,speedtest.c
tcp,175.103.46.158,36058,172.232.251.34,2000,established,speedtest.c
tcp,175.103.46.158,53042,184.25.236.177,443,established,
tcp,31.13.68.60,443,175.103.46.158,52768,established,speedtest.c
tcp,175.103.46.158,55229,23.106.252.102,80,established,speedtest.c
tcp,175.103.46.158,55695,142.251.10.95,443,established,
tcp,175.103.46.158,49187,103.126.10.171,443,established,
tcp,175.103.46.158,54114,43.134.53.107,799,established,speedtest.c
tcp,175.103.46.158,49699,118.98.113.139,80,established,
tcp,185.224.128.184,21763,175.103.46.158,80,established,speedtest.c
tcp,175.103.46.158,62369,157.240.7.50,443,established,
tcp,223.83.144.210,54417,175.103.46.159,65230,established,
tcp,143.42.76.52,4001,175.103.46.158,34556,established,
tcp,35.186.203.63,443,175.103.46.158,37878,established,speedtest.c
tcp,175.103.46.158,1640,20.198.119.84,443,established,speedtest.c
tcp,175.103.46.158,58848,45.89.228.144,443,established,speedtest.c
tcp,31.13.68.60,443,175.103.46.158,63214,established,speedtest.c
tcp,175.103.46.158,49265,118.97.159.26,80,established,
tcp,175.103.46.158,47776,43.128.74.37,799,time-wait,speedtest.c
tcp,175.103.46.158,64022,74.125.68.95,443,established,speedtest.c
tcp,175.103.46.158,63875,31.13.68.60,443,established,speedtest.c
tcp,157.240.235.60,443,175.103.46.158,49336,established,speedtest.c
udp,175.103.46.158,5678,192.168.124.1,53,,speedtest.c
tcp,175.103.46.158,51752,157.240.199.61,443,established,speedtest.c
tcp,175.103.46.158,50050,103.126.10.171,443,established,
tcp,157.240.235.60,443,175.103.46.158,60431,established,speedtest.c
tcp,183.245.14.201,58616,175.103.46.156,38108,established,speedtest.c
tcp,175.103.46.158,50584,157.240.211.61,443,established,speedtest.c
tcp,157.240.15.60,443,175.103.46.158,57831,established,speedtest.c
tcp,175.103.46.158,49849,103.126.10.171,443,established,
tcp,103.147.212.115,443,175.103.46.158,45362,established,speedtest.c
tcp,157.240.7.54,443,175.103.46.158,65383,established,speedtest.c
udp,175.103.46.158,37189,34.117.97.41,443,,speedtest.c
udp,146.196.111.218,35770,10.79.16.9,1813,,speedtest.c
tcp,185.224.128.184,29747,175.103.46.159,80,established,speedtest.c
tcp,175.103.46.158,50117,103.126.10.171,443,established,
tcp,175.103.46.158,40566,23.32.245.226,443,syn-sent,
udp,175.103.46.158,60346,74.125.130.94,443,,speedtest.c
tcp,175.103.46.158,62752,184.25.236.208,443,established,speedtest.c
tcp,149.154.167.99,443,175.103.46.158,57553,established,speedtest.c
tcp,175.103.46.158,36582,74.125.68.188,5228,established,speedtest.c
tcp,175.103.46.158,64810,74.125.68.95,443,established,speedtest.c
udp,175.103.46.158,54092,74.125.24.94,443,,speedtest.c
tcp,175.103.46.158,49411,20.198.118.190,443,established,speedtest.c
tcp,175.103.46.158,50961,139.180.216.70,443,established,speedtest.c
tcp,175.103.46.158,44374,23.32.244.51,80,established,speedtest.c
tcp,175.103.46.158,59506,172.253.118.101,443,time-wait,speedtest.c
tcp,175.103.46.158,53166,43.134.53.107,799,established,speedtest.c
tcp,175.103.46.158,52012,74.125.68.95,443,established,speedtest.c
udp,175.103.46.158,55039,216.239.38.120,443,,speedtest.c
tcp,175.103.46.158,53919,20.198.118.190,443,established,speedtest.c
tcp,175.103.46.158,51752,143.244.33.102,6568,established,speedtest.c
tcp,175.103.46.158,37172,157.240.7.53,5222,established,speedtest.c
tcp,175.103.46.158,60347,129.226.106.210,443,time-wait,speedtest.c
tcp,175.103.46.158,37182,157.240.199.61,443,established,speedtest.c
tcp,175.103.46.158,57968,52.111.240.8,443,established,speedtest.c
tcp,175.103.46.158,49432,20.198.119.143,443,established,speedtest.c
tcp,175.103.46.158,49408,20.198.119.143,443,established,speedtest.c
tcp,31.13.68.60,443,175.103.46.158,55212,established,speedtest.c
tcp,175.103.46.158,52632,129.226.103.123,443,time-wait,speedtest.c
tcp,163.70.141.60,443,175.103.46.158,50466,established,speedtest.c
tcp,175.103.46.158,39154,142.251.10.113,80,close-wait,speedtest.c
tcp,175.103.46.158,49384,36.67.140.135,443,time-wait,speedtest.c
tcp,175.103.46.158,61458,103.115.98.3,443,established,speedtest.c
tcp,175.103.46.158,49169,23.223.114.58,80,established,
tcp,175.103.46.158,51688,13.107.42.12,443,established,speedtest.c
tcp,175.103.46.158,36318,172.217.194.188,5228,established,speedtest.c
tcp,175.103.46.158,48241,129.226.106.210,443,time-wait,speedtest.c
tcp,157.240.7.54,443,175.103.46.158,50416,established,speedtest.c
tcp,175.103.46.158,37226,157.240.217.61,443,established,speedtest.c
tcp,175.103.46.158,55584,74.125.68.188,5228,established,speedtest.c
tcp,175.103.46.158,1024,20.198.119.84,443,established,speedtest.c
tcp,175.103.46.158,60156,157.240.217.61,5222,established,speedtest.c
tcp,175.103.46.158,34256,143.198.82.32,9000,established,speedtest.c
tcp,175.103.46.158,53729,118.98.113.145,80,established,speedtest.c
tcp,185.224.128.184,10869,175.103.46.158,80,established,speedtest.c
tcp,175.103.46.158,58810,184.25.236.171,443,established,speedtest.c
tcp,175.103.46.158,50962,142.93.146.86,443,established,speedtest.c
tcp,175.103.46.158,59554,20.198.119.143,443,established,speedtest.c
tcp,185.224.128.184,23081,175.103.46.157,80,established,speedtest.c
tcp,175.103.46.158,46530,31.13.77.61,443,established,speedtest.c
udp,175.103.46.158,59476,122.144.2.204,443,,speedtest.c
tcp,175.103.46.158,57648,31.13.68.61,443,established,speedtest.c
tcp,195.85.201.201,30120,175.103.46.158,49527,established,
tcp,66.90.98.108,80,172.31.254.2,59394,established,speedtest.c
tcp,45.121.219.240,443,175.103.46.158,40186,established,speedtest.c
tcp,185.224.128.184,31595,146.196.111.218,80,established,speedtest.c
tcp,175.103.46.158,49163,23.223.113.113,80,established,
tcp,175.103.46.158,49873,103.126.10.171,443,established,
tcp,175.103.46.158,49217,203.77.191.0,80,established,
tcp,175.103.46.158,49480,184.50.198.58,80,established,
tcp,175.103.46.158,49452,36.67.140.135,443,time-wait,speedtest.c
tcp,175.103.46.158,48766,157.240.7.53,443,established,speedtest.c
tcp,195.85.201.201,30120,175.103.46.158,3233,established,
udp,168.235.79.59,5220,146.196.111.218,5060,,speedtest.c
tcp,143.42.76.52,4001,175.103.46.158,33026,established,
tcp,157.240.13.55,5222,175.103.46.158,39836,established,
tcp,175.103.46.158,52890,20.198.119.84,443,established,speedtest.c
tcp,175.103.46.158,61996,74.125.130.94,80,established,
tcp,175.103.46.158,61581,36.91.231.58,80,established,speedtest.c
tcp,175.103.46.158,64484,199.48.177.3,443,established,speedtest.c
tcp,175.103.46.158,47772,43.128.74.37,799,time-wait,speedtest.c
tcp,175.103.46.158,50138,103.126.10.171,443,established,
tcp,175.103.46.158,48444,157.240.211.61,443,established,speedtest.c
tcp,157.240.7.53,443,175.103.46.158,50954,established,
tcp,175.103.46.158,58684,74.125.68.95,443,established,speedtest.c
tcp,175.103.46.158,57138,91.108.56.175,443,established,speedtest.c
tcp,175.103.46.158,44324,35.190.88.7,443,established,speedtest.c
tcp,175.103.46.158,49748,23.205.70.107,443,established,speedtest.c
udp,175.103.46.158,62055,157.240.218.60,443,,speedtest.c
tcp,175.103.46.158,52416,18.163.242.58,23014,established,speedtest.c
tcp,175.103.46.158,49162,36.89.220.96,80,established,
tcp,175.103.46.158,55338,142.251.175.188,5228,established,speedtest.c
tcp,175.103.46.158,53299,20.198.119.143,443,established,speedtest.c
tcp,175.103.46.158,48640,157.240.211.61,443,established,speedtest.c
tcp,45.89.228.144,443,175.103.46.158,52705,established,speedtest.c
tcp,175.103.46.158,59958,129.226.103.123,443,time-wait,speedtest.c
tcp,175.103.46.158,49437,36.67.140.135,443,time-wait,speedtest.c
tcp,175.103.46.158,34018,43.128.118.190,800,established,speedtest.c
udp,146.196.111.218,36030,10.79.16.9,1813,,speedtest.c
tcp,175.103.46.158,39474,202.181.90.248,443,established,speedtest.c
tcp,157.240.15.60,443,175.103.46.158,54641,established,speedtest.c
tcp,175.103.46.158,58722,64.233.170.102,443,close,speedtest.c
tcp,175.103.46.158,46372,74.125.130.188,5228,established,speedtest.c
tcp,157.240.217.60,443,175.103.46.158,63186,established,speedtest.c
tcp,157.240.13.54,443,175.103.46.158,58843,established,speedtest.c
tcp,195.85.201.201,30120,175.103.46.158,24850,established,
tcp,157.240.235.60,443,175.103.46.158,51171,established,speedtest.c
tcp,157.240.7.54,443,175.103.46.158,52255,established,speedtest.c
tcp,157.240.13.54,443,175.103.46.158,57695,established,speedtest.c
tcp,175.103.46.158,49467,23.223.113.113,80,established,
tcp,175.103.46.158,49873,23.54.81.105,80,established,
tcp,175.103.46.158,51009,20.42.65.84,443,established,speedtest.c
tcp,175.103.46.158,54960,36.86.63.182,80,time-wait,speedtest.c
tcp,157.240.15.60,443,175.103.46.158,56427,established,speedtest.c
tcp,175.103.46.158,41432,129.226.106.210,443,time-wait,speedtest.c
tcp,175.103.46.158,49886,142.251.12.188,5228,established,speedtest.c
tcp,175.103.46.158,64736,45.114.118.82,443,established,speedtest.c
tcp,175.103.46.158,38946,8.210.217.47,1906,established,speedtest.c
tcp,175.103.46.158,49409,20.198.119.84,443,established,speedtest.c
tcp,175.103.46.158,53438,64.233.170.188,5228,established,speedtest.c
tcp,175.103.46.158,49533,184.50.198.58,80,established,
tcp,175.103.46.158,49790,103.126.10.171,443,established,
tcp,175.103.46.158,61690,184.25.236.66,443,established,speedtest.c
tcp,157.240.235.60,443,175.103.46.158,64848,established,speedtest.c
tcp,175.103.46.158,57832,52.77.50.120,443,established,speedtest.c
tcp,175.103.46.158,33324,216.239.38.120,443,established,speedtest.c
tcp,175.103.46.158,49818,103.126.10.171,443,established,
tcp,175.103.46.158,52100,100.25.59.192,443,established,speedtest.c
tcp,175.103.46.158,42698,173.194.219.188,5228,established,speedtest.c
tcp,175.103.46.158,52194,129.226.106.210,443,time-wait,speedtest.c
tcp,175.103.46.158,1024,20.198.118.190,443,established,speedtest.c
tcp,175.103.46.158,49798,74.125.24.95,443,established,speedtest.c
tcp,175.103.46.158,56046,74.125.200.188,5228,established,speedtest.c
tcp,175.103.46.158,37630,43.133.45.194,800,established,speedtest.c
tcp,157.240.235.60,443,175.103.46.158,58890,established,speedtest.c
tcp,175.103.46.158,52260,23.216.158.145,80,established,
tcp,175.103.46.158,53058,157.240.218.61,443,established,speedtest.c
tcp,175.103.46.158,51803,20.198.119.143,443,established,speedtest.c
tcp,175.103.46.158,61055,20.198.119.84,443,established,speedtest.c
tcp,185.224.128.184,6471,146.196.111.218,80,established,speedtest.c
tcp,175.103.46.158,47650,43.128.74.37,799,established,speedtest.c
tcp,175.103.46.158,36792,157.240.217.61,443,established,speedtest.c
tcp,175.103.46.158,50311,74.125.68.95,443,time-wait,speedtest.c
tcp,175.103.46.158,43012,157.240.211.61,443,established,speedtest.c
tcp,175.103.46.158,49860,23.54.81.105,80,established,
udp,175.103.46.158,55035,172.217.194.136,443,,speedtest.c
tcp,157.240.235.61,5222,175.103.46.158,56664,established,
tcp,175.103.46.158,60831,184.25.236.147,443,established,speedtest.c
tcp,157.240.235.60,443,175.103.46.158,53777,established,speedtest.c
tcp,175.103.46.158,49704,118.98.113.139,80,established,
tcp,175.103.46.158,38186,157.240.211.61,443,established,speedtest.c
tcp,157.240.217.60,443,175.103.46.158,50438,established,speedtest.c
tcp,175.103.46.158,50017,184.50.198.58,80,established,
tcp,157.240.13.54,443,175.103.46.158,57510,established,speedtest.c
tcp,175.103.46.158,35614,143.42.76.52,4001,established,speedtest.c
tcp,175.103.46.158,59805,52.109.56.129,443,established,speedtest.c
udp,175.103.46.158,50515,40.81.120.44,3544,,speedtest.c
tcp,185.224.128.184,27371,146.196.111.218,80,established,speedtest.c
tcp,175.103.46.158,53773,108.136.143.68,443,established,speedtest.c
udp,175.103.46.158,52114,31.13.95.60,443,,speedtest.c
tcp,175.103.46.158,37536,142.250.190.3,80,established,speedtest.c
tcp,175.103.46.158,56176,157.240.217.60,443,established,speedtest.c
tcp,175.103.46.158,37814,43.128.118.190,799,established,speedtest.c
tcp,31.13.68.61,443,175.103.46.158,34542,established,
tcp,175.103.46.158,50139,103.126.10.171,443,established,
tcp,175.103.46.158,32954,18.161.49.34,443,time-wait,speedtest.c
tcp,31.13.68.60,443,175.103.46.158,49345,established,speedtest.c
tcp,175.103.46.158,50317,74.125.68.95,443,time-wait,speedtest.c
tcp,175.103.46.158,57268,142.251.12.188,5228,established,speedtest.c
tcp,149.18.62.59,30120,175.103.46.158,42206,established,
tcp,175.103.46.158,50024,184.25.236.200,443,established,speedtest.c
udp,175.103.46.158,5678,192.168.1.1,53,,speedtest.c
tcp,157.240.218.60,443,175.103.46.158,55836,established,speedtest.c
tcp,175.103.46.158,49162,118.98.93.56,80,established,
tcp,175.103.46.158,48196,52.41.157.130,443,established,speedtest.c
tcp,175.103.46.158,44358,43.133.45.194,799,established,speedtest.c
tcp,172.217.194.95,443,175.103.46.158,62188,established,speedtest.c
tcp,157.240.7.54,443,175.103.46.158,52355,established,speedtest.c
tcp,185.224.128.184,10673,146.196.111.218,80,established,speedtest.c
tcp,175.103.46.158,55578,74.125.68.188,5228,established,speedtest.c
tcp,157.240.235.60,443,175.103.46.158,60352,established,speedtest.c
tcp,84.205.222.133,443,175.103.46.158,53440,established,
tcp,175.103.46.158,45352,103.147.212.115,443,established,speedtest.c
tcp,175.103.46.158,49441,23.32.232.143,443,established,
tcp,175.103.46.158,48330,43.134.53.107,799,close,speedtest.c
tcp,180.250.81.23,443,175.103.46.158,62802,established,speedtest.c
udp,175.103.46.158,44552,34.149.173.23,443,,speedtest.c
tcp,175.103.46.158,49871,23.54.81.105,80,established,
tcp,175.103.46.158,41126,157.240.211.61,443,established,speedtest.c
tcp,175.103.46.158,49401,23.223.114.58,80,established,
tcp,185.224.128.184,163,175.103.46.159,80,established,speedtest.c
tcp,31.13.68.60,443,175.103.46.158,63721,established,speedtest.c
tcp,175.103.46.158,49761,103.126.10.171,443,established,
tcp,175.103.46.158,50046,103.126.10.171,443,established,
tcp,31.13.68.60,443,175.103.46.158,57259,established,speedtest.c
udp,175.103.46.158,5678,192.168.122.1,53,,speedtest.c
tcp,175.103.46.158,62655,74.125.68.95,443,established,speedtest.c
tcp,157.240.7.54,443,175.103.46.158,64730,established,speedtest.c
tcp,175.103.46.158,58886,74.125.68.95,443,time-wait,speedtest.c
tcp,175.103.46.158,52257,172.217.194.95,443,established,speedtest.c
tcp,175.103.46.158,46676,157.240.7.53,443,established,speedtest.c
tcp,175.103.46.158,38120,172.217.194.188,5228,established,speedtest.c
tcp,175.103.46.158,61692,118.98.113.42,443,established,
tcp,175.103.46.158,62925,172.217.194.188,5228,established,speedtest.c
tcp,175.103.46.158,39594,172.232.251.34,2000,established,speedtest.c
tcp,175.103.46.158,49465,23.216.158.27,80,established,
tcp,157.240.235.60,443,175.103.46.158,54169,established,speedtest.c
udp,175.103.46.158,53828,216.239.38.120,443,,speedtest.c
tcp,175.103.46.158,64942,103.74.143.150,443,time-wait,speedtest.c
tcp,175.103.46.158,56733,172.104.174.27,1194,established,speedtest.c
tcp,175.103.46.158,49830,103.126.10.171,443,established,
tcp,175.103.46.158,50148,103.126.10.171,443,established,
tcp,143.42.76.52,4001,175.103.46.158,57190,established,
tcp,152.199.44.134,80,175.103.46.158,43238,established,speedtest.c
tcp,175.103.46.158,58677,74.125.68.95,443,established,speedtest.c
tcp,43.128.117.110,799,172.31.254.2,37968,established,speedtest.c
tcp,175.103.46.158,61133,20.198.118.190,443,established,speedtest.c
tcp,175.103.46.158,39152,142.251.10.113,80,close-wait,speedtest.c
tcp,175.103.46.158,53356,43.134.53.107,799,established,speedtest.c
tcp,175.103.46.158,35952,143.42.76.52,4001,established,speedtest.c
tcp,175.103.46.158,49212,103.126.10.171,443,established,
tcp,172.217.194.95,443,175.103.46.158,54537,established,speedtest.c
tcp,157.240.15.60,443,175.103.46.158,60005,established,speedtest.c
tcp,175.103.46.158,58772,54.255.247.221,13501,established,speedtest.c
tcp,175.103.46.158,39980,130.44.212.235,443,established,speedtest.c
tcp,195.85.201.201,30120,175.103.46.156,38893,established,
tcp,157.240.15.61,5222,175.103.46.158,34256,established,
tcp,175.103.46.158,56246,43.198.50.186,23006,established,speedtest.c
tcp,175.103.46.158,54036,194.138.240.119,443,established,speedtest.c
tcp,175.103.46.158,52990,43.159.117.11,443,established,speedtest.c
tcp,175.103.46.158,49877,23.54.81.105,80,established,
tcp,175.103.46.158,38080,23.205.70.178,443,established,speedtest.c
tcp,175.103.43.90,60360,146.196.111.218,8278,time-wait,speedtest.c
tcp,31.13.68.60,443,175.103.46.158,54655,established,speedtest.c
tcp,8.219.89.234,165,175.103.46.158,38292,established,speedtest.c
tcp,175.103.46.158,58846,92.223.85.121,6568,established,speedtest.c
tcp,157.240.13.54,443,175.103.46.158,51060,established,speedtest.c
tcp,175.103.46.158,60566,74.125.68.95,443,established,speedtest.c
tcp,175.103.46.158,60900,20.198.118.190,443,established,speedtest.c
tcp,175.103.46.158,49245,36.67.140.135,443,time-wait,speedtest.c
tcp,175.103.46.158,64836,35.236.71.176,443,established,speedtest.c
tcp,175.103.46.158,48408,172.232.251.34,2000,established,speedtest.c
tcp,157.240.15.60,443,175.103.46.158,52730,established,speedtest.c
tcp,175.103.46.158,58126,172.67.70.70,443,established,speedtest.c
tcp,175.103.46.158,41650,143.42.76.52,4001,established,speedtest.c
udp,146.196.111.218,40636,122.144.3.6,514,,
tcp,175.103.46.158,61666,74.125.68.95,443,established,speedtest.c
tcp,175.103.46.158,43008,157.240.211.61,443,established,speedtest.c
udp,89.28.248.151,8081,175.103.46.159,5060,,speedtest.c
