.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*1694,tcp,175.103.46.158:49749,118.98.93.56:80,118.98.93.56:80,175.103.46.158:49749,,established,,23h6m28s,,3,144,0,0,1,52,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*1695,tcp,175.103.46.158:38070,43.128.118.190:799,43.128.118.190:799,175.103.46.158:38070,,established,,23h59m45s,speedtest.c,113,7911,0,0,115,8211,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*1696,tcp,143.42.76.52:4001,175.103.46.158:48124,175.103.46.158:48124,143.42.76.52:4001,,established,,1h28m3s,,8,416,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*1697,tcp,175.103.46.158:50144,103.126.10.171:443,103.126.10.171:443,175.103.46.158:50144,,established,,5h15m57s,,2,88,0,0,1,48,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*1698,tcp,175.103.46.158:49408,20.198.118.190:443,20.198.118.190:443,175.103.46.158:49408,,established,,23h50m35s,speedtest.c,49,5615,0,0,43,8713,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*1699,tcp,175.103.46.158:50115,23.222.26.17:80,23.222.26.17:80,175.103.46.158:50115,,established,,5h14m43s,,4,192,0,0,1,52,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*169A,tcp,175.103.46.158:61602,74.125.68.95:443,74.125.68.95:443,175.103.46.158:61602,,established,,23h59m23s,speedtest.c,19,2503,0,0,22,3383,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*169B,tcp,175.103.46.158:50037,74.125.68.95:443,74.125.68.95:443,175.103.46.158:50037,,established,,23h59m54s,speedtest.c,19,3806,0,0,24,3775,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*169C,tcp,185.224.128.184:12257,175.103.46.156:80,175.103.46.156:80,185.224.128.184:12257,,established,,20h13m18s,speedtest.c,1,89,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*169D,tcp,35.213.190.132:443,175.103.46.158:50560,175.103.46.158:50560,35.213.190.132:443,,established,,1h55m34s,speedtest.c,1,1450,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*169E,udp,175.103.46.158:59738,74.125.130.95:443,74.125.130.95:443,175.103.46.158:59738,,,,2m14s,speedtest.c,6,1667,0,0,5,2508,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*169F,tcp,175.103.46.158:48762,157.240.7.53:443,157.240.7.53:443,175.103.46.158:48762,,established,,23h59m4s,speedtest.c,25,1891,0,0,24,2196,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16A0,tcp,118.98.93.67:80,175.103.46.158:61381,175.103.46.158:61381,118.98.93.67:80,,established,,23h24m35s,speedtest.c,3,4350,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16A1,tcp,175.103.46.158:49728,23.223.112.135:443,23.223.112.135:443,175.103.46.158:49728,,established,,4h57m17s,,2,92,0,0,1,52,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16A2,tcp,175.103.46.158:49838,103.126.10.171:443,103.126.10.171:443,175.103.46.158:49838,,established,,5h1m32s,,2,88,0,0,1,48,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16A3,tcp,84.205.222.133:443,175.103.46.158:18650,175.103.46.158:18650,84.205.222.133:443,,established,,16h34m51s,,1,40,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16A4,tcp,175.103.46.158:60826,64.233.170.188:5228,64.233.170.188:5228,175.103.46.158:60826,,established,,23h58m50s,speedtest.c,249,17273,0,0,173,21413,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16A5,tcp,175.103.46.158:49444,36.67.140.135:443,36.67.140.135:443,175.103.46.158:49444,,time-wait,,5s,speedtest.c,9,1513,0,0,12,5038,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16A6,tcp,175.103.46.158:53077,118.98.77.106:80,118.98.77.106:80,175.103.46.158:53077,,established,,6h34m55s,speedtest.c,7,848,0,0,5,746,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16A7,tcp,175.103.46.158:65335,45.114.118.103:443,45.114.118.103:443,175.103.46.158:65335,,established,,17h20m27s,speedtest.c,18,6349,0,0,24,6751,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16A8,tcp,175.103.46.158:52444,143.42.76.52:4001,143.42.76.52:4001,175.103.46.158:52444,,established,,23h59m55s,speedtest.c,1797,118652,0,0,1189,75116,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16A9,tcp,175.103.46.158:56179,20.198.119.84:443,20.198.119.84:443,175.103.46.158:56179,,established,,23h59m27s,speedtest.c,17,3226,0,0,17,5698,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16AA,tcp,175.103.46.158:55635,52.184.217.37:443,52.184.217.37:443,175.103.46.158:55635,,established,,23h59m21s,speedtest.c,11,1803,0,0,9,3473,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16AB,tcp,175.103.46.158:49468,36.67.140.135:443,36.67.140.135:443,175.103.46.158:49468,,time-wait,,5s,speedtest.c,9,1513,0,0,12,5038,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
*16AC,tcp,185.10.68.220:443,175.103.46.158:57519,175.103.46.158:57519,185.10.68.220:443,,established,,17h38m12s,speedtest.c,16,10528,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 09:39:06 WIB
