.id,protocol,src-address,dst-address,reply-src-address,reply-dst-address,gre-key,tcp-state,connection-type,timeout,connection-mark,orig-packets,orig-bytes,orig-fasttrack-packets,orig-fasttrack-bytes,repl-packets,repl-bytes,repl-fasttrack-packets,repl-fasttrack-bytes,orig-rate,repl-rate,expected,seen-reply,assured,confirmed,dying,fasttrack,srcnat,dstnat,icmp-code,icmp-type,icmp-id,timestamp
*7C3D,tcp,175.103.43.90:55433,10.0.0.4:7502,10.0.0.4:7502,175.103.43.90:55433,,established,,5m,,5,280,0,0,3,139,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 12:05:41 WIB
*7C3E,tcp,20.205.36.71:34788,10.0.0.4:179,10.0.0.4:179,20.205.36.71:34788,,established,,23h59m51s,,4864,299174,0,0,4864,299098,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 12:05:41 WIB
*7C3F,udp,194.233.83.164:4000,10.0.0.4:5060,10.0.0.4:5060,194.233.83.164:4000,,,sip,58m55s,,1,36,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 12:05:41 WIB
*7C40,udp,10.0.0.4:4500,20.205.36.71:4500,20.205.36.71:4500,10.0.0.4:4500,,,,2m43s,,10965,1152884,0,0,19562,1863132,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 12:05:41 WIB
*7C41,udp,10.0.0.4:1701,20.205.36.71:1701,20.205.36.71:1701,10.0.0.4:1701,,,,2m44s,,8170,367312,0,0,10298,754608,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 12:05:41 WIB
*7C42,udp,51.158.156.235:5142,10.0.0.4:5060,10.0.0.4:5060,51.158.156.235:5142,,,sip,19m9s,,1,442,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,,,,2023-11-16 12:05:41 WIB
*7C43,tcp,175.103.43.90:55432,10.0.0.4:7502,10.0.0.4:7502,175.103.43.90:55432,,time-wait,,9s,,5,249,0,0,4,179,0,0,0,0,False,True,True,True,False,False,False,False,,,,2023-11-16 12:05:41 WIB
