Port Number
50230.0
50782.0
47342.0
33402.0
54146.0
44264.0
58664.0
42048.0
39804.0
49436.0
60885.0
58532.0
34118.0
470.0
51732.0
56954.0
60202.0
54336.0
58396.0
51536.0
443.0
35472.0
63432.0
48252.0
33044.0
13501.0
65445.0
49405.0
62019.0
23284.0
43662.0
54538.0
56131.0
45436.0
50920.0
35554.0
50970.0
53012.0
33088.0
54019.0
35566.0
59356.0
55723.0
56872.0
33180.0
52904.0
63956.0
58464.0
62490.0
43782.0
52714.0
35558.0
35586.0
48120.0
61967.0
46294.0
43820.0
43694.0
44106.0
38992.0
41500.0
53078.0
62105.0
33242.0
43742.0
57634.0
35238.0
47210.0
58798.0
5678.0
55308.0
59392.0
57934.0
59504.0
51241.0
52988.0
40036.0
62313.0
45958.0
54174.0
63478.0
40012.0
799.0
34104.0
47296.0
35484.0
46354.0
62022.0
47756.0
50100.0
33034.0
20178.0
59277.0
59496.0
65338.0
51186.0
52986.0
34072.0
58512.0
44208.0
43638.0
32964.0
43668.0
34122.0
54402.0
43732.0
57170.0
46824.0
58484.0
50927.0
58018.0
37148.0
56176.0
48132.0
41226.0
58600.0
33092.0
36810.0
39492.0
33300.0
40710.0
58370.0
50182.0
46408.0
52412.0
50192.0
44480.0
60736.0
46382.0
39940.0
46318.0
56382.0
52908.0
52736.0
33890.0
35504.0
35530.0
43818.0
33250.0
33780.0
44956.0
54388.0
58764.0
42224.0
43698.0
56536.0
50786.0
48330.0
52848.0
53976.0
50904.0
32956.0
33190.0
44098.0
40062.0
48170.0
61989.0
33040.0
57490.0
41148.0
58346.0
60194.0
43966.0
11474.0
43524.0
41514.0
60232.0
47612.0
43512.0
60900.0
52676.0
52840.0
51758.0
57354.0
41646.0
41382.0
52996.0
35264.0
58786.0
1596.0
33068.0
63775.0
54020.0
58760.0
57606.0
33472.0
47474.0
50694.0
54384.0
44344.0
62093.0
46396.0
53462.0
54154.0
58530.0
40030.0
54198.0
44224.0
59474.0
35546.0
52704.0
52654.0
57642.0
58802.0
55456.0
45924.0
43858.0
52023.0
63375.0
55536.0
45482.0
54440.0
51245.0
44392.0
39896.0
46442.0
34076.0
63491.0
59470.0
33174.0
34442.0
58492.0
44259.0
62784.0
51560.0
56916.0
44228.0
54238.0
57846.0
58772.0
53276.0
53038.0
40191.0
50898.0
54478.0
59462.0
61883.0
41534.0
33262.0
39932.0
58508.0
33234.0
52696.0
44200.0
51385.0
33086.0
40166.0
