session,protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
2023-11-20_09-15-03,tcp,119.110.75.198,39634.0,157.240.208.34,443.0,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-20_09-15-03,tcp,119.110.75.198,50983.0,40.126.35.129,443.0,OUT.bound,established,,LOKAL.c,SG,AS8075 microsoft corporation,,,
2023-11-20_09-15-03,tcp,119.110.75.198,45084.0,163.181.100.242,443.0,OUT.bound,established,,LOKAL.c,US,ASNone ,,,
2023-11-20_09-15-03,icmp,175.103.43.90,,119.110.75.198,,IN.bound,,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-20_09-15-03,icmp,119.110.66.86,,98.137.246.8,,OUT.bound,,,,US,AS36647 oath holdings inc.,San Jose County Ca,,2022-04-02T00:04:50.405000
2023-11-20_09-15-03,udp,119.110.75.198,60559.0,149.104.85.135,443.0,OUT.bound,,,LOKAL.c,US,AS174 cogent communications,,,
2023-11-20_09-15-03,tcp,119.110.75.198,53856.0,142.251.10.94,443.0,OUT.bound,time-wait,,LOKAL.c,US,AS15169 google llc,alt-YouTube.com,,2023-09-24T14:00:05.977000
2023-11-20_09-15-03,udp,148.251.237.81,39871.0,119.110.75.198,65383.0,IN.bound,,,INTL.c,DE,AS24940 hetzner online gmbh,,,
2023-11-20_09-15-03,tcp,119.110.75.198,50731.0,134.119.183.60,80.0,OUT.bound,established,,INTL.c,FR,AS29066 host europe gmbh,,,
2023-11-20_09-15-03,tcp,119.110.75.198,54394.0,182.23.50.233,443.0,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
2023-11-20_09-15-03,tcp,119.110.75.198,49773.0,162.125.40.2,443.0,OUT.bound,established,,INTL.c,US,AS19679 dropbox  inc.,,,
2023-11-20_09-15-03,udp,119.110.75.198,57997.0,172.217.165.3,443.0,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
2023-11-20_09-15-03,udp,119.110.75.198,50948.0,142.251.10.138,443.0,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
2023-11-20_09-15-03,tcp,119.110.75.198,50514.0,210.210.145.10,443.0,OUT.bound,close,,LOKAL.c,ID,AS4787 pt cyberindo aditama,,,
2023-11-20_09-15-03,tcp,119.110.75.198,53860.0,142.251.10.94,443.0,OUT.bound,time-wait,,LOKAL.c,US,AS15169 google llc,alt-YouTube.com,,2023-09-24T14:00:05.977000
2023-11-20_09-15-03,tcp,119.110.66.86,899.0,175.103.43.90,50590.0,OUT.bound,established,,,ID,AS38320 pt maxindo mitra solusi,,,
2023-11-20_09-15-03,tcp,119.110.75.198,54395.0,204.79.197.203,443.0,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,Spyware: http://browser.events.data.microsoftstart.cn,"This report is generated by MITRE ATT&CK™ and produced by the team at the University of California, ",2023-11-19T13:55:48.898000
2023-11-20_09-15-03,udp,195.123.221.1,37139.0,119.110.75.198,50631.0,IN.bound,,,INTL.c,NL,AS21100 itl llc,,,
2023-11-20_09-15-03,tcp,119.110.75.198,39678.0,157.240.208.34,443.0,OUT.bound,time-wait,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-20_09-15-03,tcp,119.110.75.198,50991.0,172.67.170.105,443.0,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
2023-11-20_09-15-03,icmp,119.110.75.197,,119.110.75.198,,local,,,,,,,,
2023-11-20_09-15-03,tcp,119.110.75.198,50998.0,172.253.118.136,443.0,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-20_09-15-03,tcp,119.110.75.198,54398.0,184.25.236.203,443.0,OUT.bound,established,,LOKAL.c,ID,AS7713 pt telekomunikasi indonesia,,,
2023-11-20_09-15-03,tcp,119.110.75.198,50641.0,157.240.13.36,443.0,OUT.bound,established,,LOKAL.c,SG,AS32934 facebook  inc.,,,
2023-11-20_09-15-03,tcp,2.59.169.86,80.0,119.110.75.198,49323.0,IN.bound,established,,INTL.c,MD,ASNone ,,,
2023-11-20_09-15-03,tcp,119.110.75.198,55030.0,163.70.141.2,443.0,OUT.bound,close,,LOKAL.c,FR,ASNone ,,,
2023-11-20_09-15-03,tcp,119.110.75.198,50734.0,185.82.216.111,443.0,OUT.bound,close,,INTL.c,BG,AS59729 itl llc,,,
2023-11-20_09-15-03,tcp,119.110.75.198,54396.0,204.79.197.203,443.0,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,Spyware: http://browser.events.data.microsoftstart.cn,"This report is generated by MITRE ATT&CK™ and produced by the team at the University of California, ",2023-11-19T13:55:48.898000
2023-11-20_09-15-03,tcp,119.110.75.198,50999.0,2.59.169.86,80.0,OUT.bound,established,,INTL.c,MD,ASNone ,,,
2023-11-20_09-15-03,tcp,182.23.50.233,443.0,119.110.75.198,56143.0,IN.bound,established,,,ID,AS4800 aplikanusa lintasarta,,,
2023-11-20_09-15-03,tcp,119.110.75.198,54397.0,204.79.197.203,443.0,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,Spyware: http://browser.events.data.microsoftstart.cn,"This report is generated by MITRE ATT&CK™ and produced by the team at the University of California, ",2023-11-19T13:55:48.898000
2023-11-20_09-15-03,tcp,119.110.75.198,38366.0,103.143.2.221,1197.0,OUT.bound,established,,LOKAL.c,ID,AS139385 pt. lantip teknologi prima,,,
2023-11-20_09-15-03,tcp,119.110.75.198,60916.0,182.23.50.233,443.0,OUT.bound,established,,LOKAL.c,ID,AS4800 aplikanusa lintasarta,,,
2023-11-20_09-15-03,tcp,119.110.75.198,63995.0,51.77.90.246,8080.0,OUT.bound,established,,INTL.c,FR,AS16276 ovh sas,,,
2023-11-20_09-15-03,udp,119.110.75.198,39137.0,156.59.76.167,443.0,OUT.bound,,,LOKAL.c,SG,AS21859 zenlayer inc,,,
2023-11-20_09-15-03,tcp,185.244.24.41,8443.0,119.110.75.198,63996.0,IN.bound,established,,INTL.c,UA,AS44437 ahorro corporacion  s.a.,TOR nodes,,2023-11-15T00:01:55.056000
2023-11-20_09-15-03,tcp,15.197.210.208,80.0,119.110.75.198,56027.0,IN.bound,last-ack,,,US,AS16509 amazon.com inc,,,
2023-11-20_09-15-03,tcp,119.110.75.198,51000.0,172.67.170.105,443.0,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,,,
2023-11-20_09-15-03,icmp,119.110.66.86,,199.181.132.250,,OUT.bound,,,,US,ASNone ,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-16T20:30:53.391000
2023-11-20_09-15-03,tcp,119.110.75.198,54401.0,23.50.117.210,443.0,OUT.bound,established,,LOKAL.c,ID,AS20940 akamai international b.v.,,,
2023-11-20_09-15-03,tcp,119.110.75.198,51001.0,40.126.35.129,443.0,OUT.bound,time-wait,,LOKAL.c,SG,AS8075 microsoft corporation,,,
2023-11-20_09-15-03,udp,119.110.75.198,51994.0,142.251.175.119,443.0,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
2023-11-20_09-15-03,udp,119.110.75.198,44443.0,142.251.175.95,443.0,OUT.bound,,,LOKAL.c,US,AS15169 google llc,,,
2023-11-20_09-15-03,tcp,119.110.75.198,49772.0,142.251.175.95,443.0,OUT.bound,close,,LOKAL.c,US,AS15169 google llc,,,
2023-11-20_09-15-03,tcp,119.110.75.198,51296.0,142.251.175.119,443.0,OUT.bound,close,,LOKAL.c,US,AS15169 google llc,,,
