protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
tcp,180.178.108.230,62229.0,103.169.73.162,60740.0,established,LOKAL.c,,IN.bound
tcp,89.43.104.223,443.0,103.169.73.162,60792.0,established,INTL.c,,IN.bound
tcp,157.240.208.60,443.0,103.169.73.162,60148.0,established,LOKAL.c,,IN.bound
tcp,172.253.118.95,443.0,103.169.73.162,51875.0,established,INTL.c,,IN.bound
tcp,103.169.73.162,61125.0,23.108.101.66,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,5678.0,159.148.147.229,30000.0,,INTL.c,,OUT.bound
tcp,52.108.68.27,443.0,103.169.73.162,49833.0,established,INTL.c,,IN.bound
udp,103.169.73.162,64943.0,142.251.10.139,443.0,,INTL.c,,OUT.bound
tcp,34.107.243.93,443.0,103.169.73.162,55826.0,established,INTL.c,,IN.bound
tcp,103.169.73.162,50297.0,51.79.229.214,443.0,established,INTL.c,,OUT.bound
icmp,103.169.73.163,,139.5.150.162,,,,,OUT.bound
tcp,103.169.73.162,53996.0,157.240.13.38,443.0,established,LOKAL.c,,OUT.bound
tcp,157.240.208.60,443.0,103.169.73.162,56961.0,established,LOKAL.c,,IN.bound
icmp,103.169.73.163,,139.5.150.165,,,,,OUT.bound
tcp,157.240.208.60,443.0,103.169.73.162,63563.0,established,LOKAL.c,,IN.bound
tcp,103.169.73.162,61277.0,143.244.33.53,443.0,established,INTL.c,,OUT.bound
tcp,52.98.71.50,443.0,103.169.73.162,54969.0,established,INTL.c,,IN.bound
tcp,103.169.73.162,50071.0,157.240.208.174,443.0,established,LOKAL.c,,OUT.bound
icmp,103.169.73.162,,139.5.150.163,,,,,OUT.bound
udp,103.169.73.162,61375.0,74.125.68.102,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,51858.0,157.240.208.14,443.0,established,LOKAL.c,,OUT.bound
tcp,103.169.73.162,35806.0,91.108.56.194,443.0,established,INTL.c,,OUT.bound
tcp,23.108.103.176,443.0,103.169.73.162,53292.0,established,INTL.c,,IN.bound
tcp,103.169.73.162,57217.0,34.73.71.173,7500.0,established,LOKAL.c,,OUT.bound
udp,103.169.73.162,1041.0,190.117.59.30,12723.0,,INTL.c,,OUT.bound
udp,103.169.73.162,33214.0,34.149.173.23,443.0,,LOKAL.c,,OUT.bound
udp,103.169.73.162,54664.0,31.13.95.63,443.0,,LOKAL.c,,OUT.bound
tcp,103.169.73.162,55539.0,92.223.85.121,443.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,62154.0,157.240.208.60,443.0,established,LOKAL.c,,OUT.bound
tcp,103.169.73.162,50303.0,157.240.208.16,443.0,established,LOKAL.c,,OUT.bound
tcp,103.169.73.162,50308.0,157.240.208.16,443.0,established,LOKAL.c,,OUT.bound
tcp,103.169.73.162,50304.0,157.240.208.16,443.0,established,LOKAL.c,,OUT.bound
udp,103.169.73.162,1089.0,39.33.131.106,42700.0,,INTL.c,,OUT.bound
udp,103.169.73.162,51375.0,74.125.68.95,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,58582.0,157.240.208.14,443.0,established,LOKAL.c,,OUT.bound
tcp,103.169.73.162,49449.0,52.108.8.12,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,52289.0,122.144.2.204,443.0,,LOKAL.c,,OUT.bound
tcp,103.169.73.162,62649.0,142.251.10.95,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,46857.0,157.240.208.14,443.0,,LOKAL.c,,OUT.bound
udp,103.169.73.162,1089.0,78.175.230.151,3260.0,,INTL.c,,OUT.bound
udp,103.169.73.162,57106.0,122.144.2.205,443.0,,LOKAL.c,,OUT.bound
udp,103.169.73.162,55751.0,157.240.208.14,443.0,,LOKAL.c,,OUT.bound
tcp,103.169.73.162,46344.0,31.13.95.61,443.0,established,LOKAL.c,,OUT.bound
udp,103.169.73.162,63488.0,172.253.118.136,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,59549.0,52.108.93.2,443.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,44436.0,64.233.170.95,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,1089.0,58.10.10.217,13413.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,49390.0,52.108.102.4,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,53623.0,172.253.118.136,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,45388.0,157.240.208.3,443.0,established,LOKAL.c,,OUT.bound
udp,103.169.73.162,34173.0,157.240.208.63,443.0,,LOKAL.c,,OUT.bound
tcp,103.169.73.162,58374.0,52.111.240.2,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,55135.0,122.144.2.205,443.0,,LOKAL.c,,OUT.bound
tcp,103.169.73.162,59464.0,74.125.200.155,443.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,41900.0,35.190.25.25,443.0,established,LOKAL.c,,OUT.bound
tcp,103.169.73.162,61332.0,31.13.95.60,443.0,established,LOKAL.c,,OUT.bound
udp,103.169.73.162,62919.0,157.240.208.60,443.0,,LOKAL.c,,OUT.bound
tcp,103.169.73.162,54094.0,151.101.1.44,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,63454.0,142.251.12.94,443.0,,INTL.c,,OUT.bound
udp,103.169.73.162,52386.0,142.251.12.106,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,56412.0,74.125.200.94,80.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,61986.0,157.240.208.60,443.0,,LOKAL.c,,OUT.bound
tcp,103.169.73.162,33024.0,142.251.10.95,443.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,45272.0,35.186.241.51,443.0,established,LOKAL.c,,OUT.bound
udp,103.169.73.162,62840.0,74.125.24.94,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,34608.0,142.251.10.95,443.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,40422.0,52.84.228.19,443.0,established,INTL.c,,OUT.bound
tcp,119.235.251.69,48111.0,103.169.73.165,21.0,established,LOKAL.c,,IN.bound
tcp,103.169.73.162,52431.0,13.227.254.37,443.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,38676.0,35.186.224.25,443.0,established,LOKAL.c,,OUT.bound
udp,103.169.73.162,59105.0,74.125.68.100,443.0,,INTL.c,,OUT.bound
udp,103.169.73.162,63381.0,74.125.68.95,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,47782.0,172.253.118.154,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,54293.0,142.251.10.139,443.0,,INTL.c,,OUT.bound
udp,103.169.73.162,65183.0,74.125.200.95,443.0,,INTL.c,,OUT.bound
udp,103.169.73.162,50517.0,74.125.24.94,443.0,,INTL.c,,OUT.bound
udp,103.169.73.162,52190.0,142.251.12.105,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,43820.0,142.251.10.95,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,50429.0,8.8.8.8,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,51806.0,54.82.177.158,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,45158.0,139.177.247.238,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,50536.0,151.101.2.133,443.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,50682.0,74.125.200.94,80.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,53478.0,8.219.140.104,443.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,39124.0,23.207.38.50,443.0,established,LOKAL.c,,OUT.bound
udp,103.169.73.162,56034.0,74.125.68.95,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,52993.0,13.107.6.158,443.0,established,LOKAL.c,,OUT.bound
udp,103.169.73.162,51363.0,172.217.194.95,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,47990.0,23.215.35.77,443.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,50683.0,74.125.200.94,80.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,49546.0,69.173.158.64,443.0,last-ack,INTL.c,,OUT.bound
udp,103.169.73.162,50271.0,122.144.2.204,443.0,,LOKAL.c,,OUT.bound
udp,103.169.73.162,46380.0,74.125.68.101,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,60494.0,210.210.145.139,443.0,established,LOKAL.c,,OUT.bound
udp,103.169.73.162,63082.0,64.233.170.138,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,58625.0,172.253.118.155,443.0,established,INTL.c,,OUT.bound
tcp,103.169.73.162,34680.0,34.117.147.68,443.0,established,INTL.c,,OUT.bound
udp,103.169.73.162,61954.0,74.125.68.190,443.0,,INTL.c,,OUT.bound
tcp,103.169.73.162,52994.0,40.79.189.59,443.0,established,INTL.c,,OUT.bound
