session,protocol,src-address,src-port,dst-address,dst-port,flow,service,tcp-state,resolved,mark,cc,asn,threat,description,modified,validation_name
2023-11-30_14-26-01,tcp,175.103.46.158,58544,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,8.247.49.120,443,175.103.46.158,49884,IN.bound,https,established,,speedtest.c,US,AS3356 level 3 parent  llc,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,59584,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,39926,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,56012,64.233.170.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,50051,20.198.118.190,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,Cloud Provider IP range
2023-11-30_14-26-01,udp,175.103.46.158,59066,172.253.118.94,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,53956,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,63471,23.222.26.34,80,OUT.bound,http,established,,speedtest.c,US,AS16625 akamai technologies  inc.,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,54334,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,34088,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,53980,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,45834,43.133.45.194,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,53411,13.107.21.239,443,OUT.bound,https,established,,speedtest.c,US,AS8068 microsoft corporation,SOC2023,,2023-11-29T19:40:41.222000,Cloud Provider IP range
2023-11-30_14-26-01,tcp,175.103.46.158,35444,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,43136,31.13.68.61,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,52750,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,64375,142.251.10.188,443,OUT.bound,https,established,,,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_14-26-01,tcp,175.103.46.158,40478,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,32842,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,59580,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,40522,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,35520,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,51670,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,53050,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,53016,74.125.24.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,58654,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,60533,43.206.188.149,443,OUT.bound,https,established,,speedtest.c,US,AS16509 amazon.com inc,,,,
2023-11-30_14-26-01,tcp,157.240.7.54,443,175.103.46.158,61597,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,50154,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,43.133.45.194,799,172.31.254.2,57220,IN.bound,,established,,,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,59872,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,54590,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,185.219.84.13,30120,175.103.46.159,19368,IN.bound,,established,,,IT,AS205374 arpanet italia srl,,,,
2023-11-30_14-26-01,tcp,157.240.7.54,443,175.103.46.158,49987,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,53022,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,36686,157.240.217.2,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,40132,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,51731,23.54.81.91,80,OUT.bound,http,established,,,IN,AS20940 akamai international b.v.,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,33024,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,32944,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,51870,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,51480,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,59862,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,58074,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,52964,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,54362,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,43598,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,57594,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,44252,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,50912,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,44400,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,60940,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,54268,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,59880,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,58580,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,157.240.235.60,443,175.103.46.158,51384,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_14-26-01,tcp,23.38.195.16,80,175.103.46.158,63952,IN.bound,http,established,,speedtest.c,US,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,57720,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,43522,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,35542,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,221.214.141.166,21314,175.103.46.159,21503,IN.bound,,established,,speedtest.c,CN,AS4837 china unicom china169 backbone,ETIC Cybersecurity 2023-11-22 Port Scan,,2023-11-22T22:59:46.734000,
2023-11-30_14-26-01,tcp,175.103.46.158,51754,194.138.240.119,443,OUT.bound,https,established,,speedtest.c,DE,AS9890 atos information technology,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,52708,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,32774,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,43670,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,54138,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,60198,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,52854,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,42346,142.251.10.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,
2023-11-30_14-26-01,tcp,175.103.46.158,58122,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,43806,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,57614,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,36262,172.253.118.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,
2023-11-30_14-26-01,tcp,175.103.46.158,42046,43.128.74.37,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,57070,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,59798,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,33078,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,58472,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,33266,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,58504,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,62276,23.205.70.105,443,OUT.bound,https,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,34682,18.163.242.58,23008,OUT.bound,,established,,speedtest.c,HK,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_14-26-01,tcp,175.103.46.158,33272,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,52276,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,43874,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,44130,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,63629,103.107.199.6,443,OUT.bound,https,established,,speedtest.c,SG,AS137409 gsl networks pty ltd,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,33056,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,33636,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,172.217.194.94,443,175.103.46.158,57159,IN.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,40920,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,34068,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,58584,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,41602,74.125.200.188,5228,OUT.bound,hpvroom,established,,speedtest.c,US,AS15169 google llc,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,Whitelisted IP
2023-11-30_14-26-01,tcp,157.240.218.60,443,175.103.46.158,53337,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,38990,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,44156,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,57164,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,35452,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,56982,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,23.216.158.187,443,175.103.46.158,64351,IN.bound,https,established,,speedtest.c,ID,AS7713 pt telekomunikasi indonesia,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,51416,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,63686,52.25.237.147,8883,OUT.bound,secure-mqtt,established,,speedtest.c,US,AS16509 amazon.com inc,,,,Cloud Provider IP range
2023-11-30_14-26-01,tcp,175.103.46.158,58826,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,39486,31.13.68.1,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,Kelowna detachment - British Columbia,https://www.rcmp-grc.gc.ca/detach/en/d/201,2023-09-21T05:02:23.556000,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,52796,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,udp,175.103.46.158,61325,64.233.170.95,443,OUT.bound,https,,,speedtest.c,US,AS15169 google llc,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,157.240.7.53,443,175.103.46.158,54596,IN.bound,https,established,,,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,157.240.7.54,443,175.103.46.158,60473,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,62003,35.186.203.63,443,OUT.bound,https,established,,speedtest.c,US,AS15169 google llc,,,,Cloud Provider IP range
2023-11-30_14-26-01,tcp,175.103.46.158,58592,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,44940,43.133.45.194,800,OUT.bound,mdbs-daemon,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,35282,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,58432,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,31.13.68.60,443,175.103.46.158,53483,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,43620,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,58456,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,63044,204.79.197.239,443,OUT.bound,https,close,,speedtest.c,US,AS8068 microsoft corporation,SOC2023,,2023-11-29T19:40:41.222000,Cloud Provider IP range
2023-11-30_14-26-01,tcp,175.103.46.158,33880,31.13.68.1,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,Kelowna detachment - British Columbia,https://www.rcmp-grc.gc.ca/detach/en/d/201,2023-09-21T05:02:23.556000,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,61729,23.32.245.226,443,OUT.bound,https,established,,speedtest.c,US,AS20940 akamai international b.v.,,,,Whitelisted IP
2023-11-30_14-26-01,tcp,175.103.46.158,52022,34.107.221.82,80,OUT.bound,http,established,,,US,AS15169 google llc,SOC2023,,2023-11-29T19:40:41.222000,Cloud Provider IP range
2023-11-30_14-26-01,tcp,157.240.217.60,443,175.103.46.158,54908,IN.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,50972,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,35594,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,59541,20.198.119.143,443,OUT.bound,https,established,,speedtest.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
2023-11-30_14-26-01,tcp,175.103.46.158,58256,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,51556,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,52900,163.70.141.61,443,OUT.bound,https,established,,speedtest.c,FR,ASNone ,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,40318,157.240.217.2,443,OUT.bound,https,established,,speedtest.c,SG,AS32934 facebook  inc.,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,38438,43.134.53.107,799,OUT.bound,,established,,speedtest.c,SG,AS132203 tencent building  kejizhongyi avenue,,,,
2023-11-30_14-26-01,tcp,45.89.228.144,443,175.103.46.158,63794,IN.bound,https,established,,speedtest.c,RU,AS49392 llc baxet,,,,
2023-11-30_14-26-01,tcp,175.103.46.158,51476,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,57630,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,40076,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,54236,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,51572,175.110.114.80,25565,OUT.bound,,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
2023-11-30_14-26-01,tcp,175.103.46.158,54230,175.110.114.80,222,OUT.bound,rsh-spx,established,,,GB,ASNone ,ETIC Cybersecurity 2023-11-30 Port Scan,,2023-11-30T07:19:18.206000,
