session,protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
2023-11-17_11-22-50,tcp,103.166.48.247,49795,152.195.38.76,80,OUT.bound,established,fp2e7a.wpc.phicdn.net,,US,AS15133 verizon,Black Tech,"Found in a malicious Apple iTunes link. Lists several independent artists. Music ""producer"" is poten",2023-11-13 12:00:59.446
2023-11-17_11-22-50,tcp,152.199.39.108,80,103.166.48.247,49896,IN.bound,established,,,US,AS15133 verizon,Japanese phishing site.,phishing-site list generated from scattered spam emails.\n\nOTX(2021): https://otx.alienvault.com/pu,2023-11-17 04:13:19.774
2023-11-17_11-22-50,tcp,152.199.39.108,80,103.166.48.247,49890,IN.bound,established,,,US,AS15133 verizon,Japanese phishing site.,phishing-site list generated from scattered spam emails.\n\nOTX(2021): https://otx.alienvault.com/pu,2023-11-17 04:13:19.774
2023-11-17_11-22-50,udp,167.94.138.142,49935,103.166.48.246,5061,IN.bound,,,,US,AS398324 censys  inc.,Georgs Honeypot,Honeypot,2023-11-17 04:15:03.094
2023-11-17_11-22-50,udp,72.251.232.180,5120,103.166.48.247,5060,IN.bound,,,,US,AS29791 internap holding llc,ETIC Cybersecurity 2023-11-17 Port Scan,,2023-11-17 04:11:33.223
2023-11-17_11-22-50,udp,72.251.232.180,5120,103.166.48.210,5060,IN.bound,,,,US,AS29791 internap holding llc,ETIC Cybersecurity 2023-11-17 Port Scan,,2023-11-17 04:11:33.223
2023-11-17_11-22-50,udp,72.251.232.180,5120,103.166.48.246,5060,IN.bound,,,,US,AS29791 internap holding llc,ETIC Cybersecurity 2023-11-17 Port Scan,,2023-11-17 04:11:33.223
2023-11-17_11-22-50,tcp,152.199.39.108,80,103.166.48.247,49888,IN.bound,established,,,US,AS15133 verizon,Japanese phishing site.,phishing-site list generated from scattered spam emails.\n\nOTX(2021): https://otx.alienvault.com/pu,2023-11-17 04:13:19.774
2023-11-17_11-22-50,tcp,103.166.48.247,55020,152.195.38.76,80,OUT.bound,established,fp2e7a.wpc.phicdn.net,,US,AS15133 verizon,Black Tech,"Found in a malicious Apple iTunes link. Lists several independent artists. Music ""producer"" is poten",2023-11-13 12:00:59.446
